z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-24.500000	0.030000	0.030000	0.030000	0.030000	0.040000	0.030000	0.040000	0.030000	0.030000	0.032222	0.001470
-23.500000	0.080000	0.080000	0.080000	0.080000	0.090000	0.080000	0.090000	0.090000	0.080000	0.083333	0.001667
-22.500000	0.160000	0.170000	0.170000	0.170000	0.170000	0.170000	0.180000	0.180000	0.170000	0.171111	0.002003
-21.500000	0.280000	0.290000	0.280000	0.280000	0.280000	0.280000	0.300000	0.300000	0.280000	0.285556	0.002940
-20.500000	0.380000	0.390000	0.390000	0.380000	0.380000	0.380000	0.390000	0.400000	0.390000	0.386667	0.002357
-19.500000	0.430000	0.440000	0.430000	0.430000	0.420000	0.420000	0.420000	0.440000	0.440000	0.430000	0.002887
-18.500000	0.400000	0.400000	0.400000	0.410000	0.390000	0.390000	0.380000	0.390000	0.400000	0.395556	0.002940
-17.500000	0.300000	0.290000	0.300000	0.310000	0.300000	0.300000	0.290000	0.290000	0.300000	0.297778	0.002222
-16.500000	0.190000	0.180000	0.190000	0.190000	0.190000	0.190000	0.180000	0.180000	0.180000	0.185556	0.001757
-15.500000	0.100000	0.090000	0.090000	0.100000	0.100000	0.100000	0.100000	0.090000	0.100000	0.096667	0.001667
-14.500000	0.040000	0.040000	0.040000	0.040000	0.040000	0.050000	0.040000	0.040000	0.040000	0.041111	0.001111
-13.500000	0.020000	0.010000	0.010000	0.010000	0.010000	0.020000	0.020000	0.010000	0.010000	0.013333	0.001667
-12.500000	0.010000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.002222	0.001470
-11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.500000	0.020000	0.010000	0.020000	0.020000	0.010000	0.010000	0.020000	0.010000	0.010000	0.014444	0.001757
14.500000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.000000
15.500000	0.100000	0.100000	0.090000	0.100000	0.090000	0.100000	0.090000	0.090000	0.090000	0.094444	0.001757
16.500000	0.200000	0.190000	0.180000	0.190000	0.180000	0.190000	0.180000	0.180000	0.190000	0.186667	0.002357
17.500000	0.310000	0.300000	0.300000	0.310000	0.300000	0.310000	0.290000	0.290000	0.300000	0.301111	0.002606
18.500000	0.400000	0.390000	0.400000	0.400000	0.410000	0.410000	0.390000	0.390000	0.400000	0.398889	0.002606
19.500000	0.430000	0.420000	0.430000	0.430000	0.440000	0.430000	0.420000	0.440000	0.430000	0.430000	0.002357
20.500000	0.380000	0.390000	0.390000	0.380000	0.390000	0.380000	0.390000	0.400000	0.390000	0.387778	0.002222
21.500000	0.270000	0.290000	0.290000	0.270000	0.280000	0.270000	0.290000	0.300000	0.280000	0.282222	0.003643
22.500000	0.160000	0.170000	0.170000	0.160000	0.170000	0.160000	0.180000	0.180000	0.170000	0.168889	0.002606
23.500000	0.080000	0.090000	0.080000	0.080000	0.080000	0.080000	0.090000	0.090000	0.080000	0.083333	0.001667
24.500000	0.030000	0.040000	0.030000	0.030000	0.030000	0.030000	0.040000	0.030000	0.030000	0.032222	0.001470
25.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
