z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-33.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-32.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.500000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.008889	0.001111
-27.500000	0.020000	0.020000	0.010000	0.020000	0.020000	0.020000	0.020000	0.010000	0.020000	0.017778	0.001470
-26.500000	0.040000	0.040000	0.030000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.038889	0.001111
-25.500000	0.080000	0.080000	0.070000	0.080000	0.080000	0.070000	0.080000	0.070000	0.080000	0.076667	0.001667
-24.500000	0.130000	0.130000	0.120000	0.140000	0.130000	0.130000	0.130000	0.120000	0.130000	0.128889	0.002003
-23.500000	0.200000	0.190000	0.180000	0.200000	0.190000	0.190000	0.200000	0.190000	0.190000	0.192222	0.002222
-22.500000	0.250000	0.250000	0.240000	0.250000	0.240000	0.250000	0.250000	0.250000	0.250000	0.247778	0.001470
-21.500000	0.290000	0.290000	0.290000	0.290000	0.280000	0.290000	0.290000	0.290000	0.290000	0.288889	0.001111
-20.500000	0.300000	0.300000	0.300000	0.290000	0.290000	0.300000	0.300000	0.300000	0.300000	0.297778	0.001470
-19.500000	0.280000	0.280000	0.290000	0.270000	0.280000	0.280000	0.280000	0.280000	0.280000	0.280000	0.001667
-18.500000	0.230000	0.240000	0.240000	0.230000	0.240000	0.240000	0.230000	0.240000	0.230000	0.235556	0.001757
-17.500000	0.170000	0.170000	0.180000	0.170000	0.180000	0.180000	0.170000	0.180000	0.170000	0.174444	0.001757
-16.500000	0.110000	0.110000	0.120000	0.110000	0.120000	0.120000	0.110000	0.120000	0.120000	0.115556	0.001757
-15.500000	0.060000	0.060000	0.070000	0.060000	0.070000	0.070000	0.060000	0.070000	0.070000	0.065556	0.001757
-14.500000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.000000
-13.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-12.500000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.001111	0.001111
-11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
